sample_id,image,text,label
21392,21392.jpg,21392.txt,positive
14953,14953.jpg,14953.txt,negative
18049,18049.jpg,18049.txt,negative
13512,13512.jpg,13512.txt,positive
5735,5735.jpg,5735.txt,negative
17546,17546.jpg,17546.txt,negative
21965,21965.jpg,21965.txt,negative
8717,8717.jpg,8717.txt,negative
16914,16914.jpg,16914.txt,positive
19107,19107.jpg,19107.txt,positive
19797,19797.jpg,19797.txt,negative
2523,2523.jpg,2523.txt,negative
21398,21398.jpg,21398.txt,negative
9755,9755.jpg,9755.txt,negative
7241,7241.jpg,7241.txt,positive
22263,22263.jpg,22263.txt,positive
21772,21772.jpg,21772.txt,positive
3274,3274.jpg,3274.txt,negative
5558,5558.jpg,5558.txt,positive
20909,20909.jpg,20909.txt,positive
20021,20021.jpg,20021.txt,positive
12224,12224.jpg,12224.txt,positive
13841,13841.jpg,13841.txt,negative
22498,22498.jpg,22498.txt,negative
22829,22829.jpg,22829.txt,negative
21172,21172.jpg,21172.txt,positive
7609,7609.jpg,7609.txt,positive
12376,12376.jpg,12376.txt,positive
16815,16815.jpg,16815.txt,positive
12339,12339.jpg,12339.txt,negative
17438,17438.jpg,17438.txt,negative
10789,10789.jpg,10789.txt,negative
15667,15667.jpg,15667.txt,negative
22494,22494.jpg,22494.txt,negative
20180,20180.jpg,20180.txt,positive
12539,12539.jpg,12539.txt,negative
4980,4980.jpg,4980.txt,negative
19425,19425.jpg,19425.txt,positive
14189,14189.jpg,14189.txt,positive
4723,4723.jpg,4723.txt,negative
12903,12903.jpg,12903.txt,positive
16955,16955.jpg,16955.txt,positive
19871,19871.jpg,19871.txt,positive
8219,8219.jpg,8219.txt,positive
7628,7628.jpg,7628.txt,positive
22571,22571.jpg,22571.txt,negative
11919,11919.jpg,11919.txt,positive
21898,21898.jpg,21898.txt,positive
10445,10445.jpg,10445.txt,positive
4104,4104.jpg,4104.txt,positive
6311,6311.jpg,6311.txt,positive
8959,8959.jpg,8959.txt,positive
10309,10309.jpg,10309.txt,negative
4768,4768.jpg,4768.txt,positive
11224,11224.jpg,11224.txt,negative
12315,12315.jpg,12315.txt,negative
14868,14868.jpg,14868.txt,positive
12733,12733.jpg,12733.txt,negative
21518,21518.jpg,21518.txt,positive
9452,9452.jpg,9452.txt,negative
6274,6274.jpg,6274.txt,positive
8509,8509.jpg,8509.txt,positive
20729,20729.jpg,20729.txt,positive
18497,18497.jpg,18497.txt,positive
2583,2583.jpg,2583.txt,positive
22303,22303.jpg,22303.txt,positive
21416,21416.jpg,21416.txt,negative
17669,17669.jpg,17669.txt,positive
5948,5948.jpg,5948.txt,negative
5927,5927.jpg,5927.txt,negative
19751,19751.jpg,19751.txt,positive
9697,9697.jpg,9697.txt,negative
19696,19696.jpg,19696.txt,negative
21429,21429.jpg,21429.txt,positive
5634,5634.jpg,5634.txt,negative
8135,8135.jpg,8135.txt,positive
15682,15682.jpg,15682.txt,positive
19808,19808.jpg,19808.txt,positive
8754,8754.jpg,8754.txt,negative
10509,10509.jpg,10509.txt,positive
21740,21740.jpg,21740.txt,negative
12246,12246.jpg,12246.txt,positive
7596,7596.jpg,7596.txt,positive
9910,9910.jpg,9910.txt,positive
7479,7479.jpg,7479.txt,negative
8979,8979.jpg,8979.txt,negative
13825,13825.jpg,13825.txt,negative
17811,17811.jpg,17811.txt,negative
12906,12906.jpg,12906.txt,negative
12730,12730.jpg,12730.txt,negative
3753,3753.jpg,3753.txt,negative
9449,9449.jpg,9449.txt,negative
5687,5687.jpg,5687.txt,negative
18399,18399.jpg,18399.txt,positive
8192,8192.jpg,8192.txt,positive
3060,3060.jpg,3060.txt,negative
4932,4932.jpg,4932.txt,positive
12598,12598.jpg,12598.txt,negative
22114,22114.jpg,22114.txt,negative
8726,8726.jpg,8726.txt,negative
16005,16005.jpg,16005.txt,positive
2846,2846.jpg,2846.txt,negative
22007,22007.jpg,22007.txt,positive
9204,9204.jpg,9204.txt,negative
8466,8466.jpg,8466.txt,negative
18087,18087.jpg,18087.txt,positive
2697,2697.jpg,2697.txt,negative
6159,6159.jpg,6159.txt,positive
16049,16049.jpg,16049.txt,negative
7809,7809.jpg,7809.txt,negative
3024,3024.jpg,3024.txt,positive
5532,5532.jpg,5532.txt,positive
18193,18193.jpg,18193.txt,positive
17119,17119.jpg,17119.txt,negative
13334,13334.jpg,13334.txt,positive
21665,21665.jpg,21665.txt,negative
12525,12525.jpg,12525.txt,negative
21593,21593.jpg,21593.txt,positive
19922,19922.jpg,19922.txt,positive
9017,9017.jpg,9017.txt,negative
22558,22558.jpg,22558.txt,negative
4833,4833.jpg,4833.txt,positive
5682,5682.jpg,5682.txt,negative
9363,9363.jpg,9363.txt,negative
3170,3170.jpg,3170.txt,negative
8671,8671.jpg,8671.txt,positive
6299,6299.jpg,6299.txt,positive
22843,22843.jpg,22843.txt,positive
10370,10370.jpg,10370.txt,positive
20346,20346.jpg,20346.txt,positive
7598,7598.jpg,7598.txt,positive
11880,11880.jpg,11880.txt,positive
5384,5384.jpg,5384.txt,positive
13226,13226.jpg,13226.txt,negative
8893,8893.jpg,8893.txt,negative
14503,14503.jpg,14503.txt,positive
8644,8644.jpg,8644.txt,negative
15970,15970.jpg,15970.txt,negative
21813,21813.jpg,21813.txt,positive
10697,10697.jpg,10697.txt,positive
18878,18878.jpg,18878.txt,negative
22001,22001.jpg,22001.txt,negative
4444,4444.jpg,4444.txt,positive
6044,6044.jpg,6044.txt,negative
19824,19824.jpg,19824.txt,negative
14011,14011.jpg,14011.txt,positive
20603,20603.jpg,20603.txt,positive
21213,21213.jpg,21213.txt,negative
12597,12597.jpg,12597.txt,negative
6841,6841.jpg,6841.txt,negative
6522,6522.jpg,6522.txt,positive
15004,15004.jpg,15004.txt,positive
20379,20379.jpg,20379.txt,positive
16709,16709.jpg,16709.txt,positive
2938,2938.jpg,2938.txt,positive
7445,7445.jpg,7445.txt,positive
20785,20785.jpg,20785.txt,negative
18325,18325.jpg,18325.txt,positive
19248,19248.jpg,19248.txt,positive
3618,3618.jpg,3618.txt,positive
13356,13356.jpg,13356.txt,negative
21848,21848.jpg,21848.txt,negative
17744,17744.jpg,17744.txt,positive
10613,10613.jpg,10613.txt,positive
19201,19201.jpg,19201.txt,positive
20354,20354.jpg,20354.txt,positive
8477,8477.jpg,8477.txt,positive
9189,9189.jpg,9189.txt,negative
16128,16128.jpg,16128.txt,positive
17874,17874.jpg,17874.txt,negative
9307,9307.jpg,9307.txt,negative
19669,19669.jpg,19669.txt,negative
5318,5318.jpg,5318.txt,negative
2679,2679.jpg,2679.txt,positive
20480,20480.jpg,20480.txt,positive
16900,16900.jpg,16900.txt,positive
10060,10060.jpg,10060.txt,negative
9248,9248.jpg,9248.txt,negative
12653,12653.jpg,12653.txt,positive
6225,6225.jpg,6225.txt,positive
2604,2604.jpg,2604.txt,positive
21182,21182.jpg,21182.txt,negative
12408,12408.jpg,12408.txt,positive
2971,2971.jpg,2971.txt,positive
11125,11125.jpg,11125.txt,positive
17145,17145.jpg,17145.txt,positive
7180,7180.jpg,7180.txt,positive
16463,16463.jpg,16463.txt,positive
2987,2987.jpg,2987.txt,negative
18384,18384.jpg,18384.txt,negative
10030,10030.jpg,10030.txt,negative
