sample_id,image,text,label
15336,15336.jpg,15336.txt,negative
13166,13166.jpg,13166.txt,negative
8671,8671.jpg,8671.txt,positive
20859,20859.jpg,20859.txt,negative
8630,8630.jpg,8630.txt,positive
15970,15970.jpg,15970.txt,negative
22193,22193.jpg,22193.txt,negative
17591,17591.jpg,17591.txt,positive
4269,4269.jpg,4269.txt,positive
12607,12607.jpg,12607.txt,negative
8346,8346.jpg,8346.txt,positive
22129,22129.jpg,22129.txt,negative
8530,8530.jpg,8530.txt,negative
10144,10144.jpg,10144.txt,negative
2534,2534.jpg,2534.txt,negative
22152,22152.jpg,22152.txt,positive
3380,3380.jpg,3380.txt,negative
10935,10935.jpg,10935.txt,positive
17781,17781.jpg,17781.txt,negative
2942,2942.jpg,2942.txt,negative
8767,8767.jpg,8767.txt,positive
9098,9098.jpg,9098.txt,negative
7894,7894.jpg,7894.txt,positive
21845,21845.jpg,21845.txt,negative
8109,8109.jpg,8109.txt,positive
5126,5126.jpg,5126.txt,negative
13793,13793.jpg,13793.txt,positive
17885,17885.jpg,17885.txt,positive
22075,22075.jpg,22075.txt,negative
7437,7437.jpg,7437.txt,negative
13692,13692.jpg,13692.txt,negative
19114,19114.jpg,19114.txt,positive
3248,3248.jpg,3248.txt,negative
3089,3089.jpg,3089.txt,negative
12861,12861.jpg,12861.txt,positive
19582,19582.jpg,19582.txt,positive
4666,4666.jpg,4666.txt,positive
13301,13301.jpg,13301.txt,positive
21803,21803.jpg,21803.txt,negative
11435,11435.jpg,11435.txt,positive
15271,15271.jpg,15271.txt,positive
3701,3701.jpg,3701.txt,negative
10576,10576.jpg,10576.txt,positive
13644,13644.jpg,13644.txt,positive
2828,2828.jpg,2828.txt,negative
9122,9122.jpg,9122.txt,negative
19955,19955.jpg,19955.txt,positive
15324,15324.jpg,15324.txt,negative
7497,7497.jpg,7497.txt,negative
6461,6461.jpg,6461.txt,positive
21699,21699.jpg,21699.txt,negative
8000,8000.jpg,8000.txt,positive
19174,19174.jpg,19174.txt,positive
19253,19253.jpg,19253.txt,negative
16838,16838.jpg,16838.txt,positive
5435,5435.jpg,5435.txt,positive
17864,17864.jpg,17864.txt,positive
17621,17621.jpg,17621.txt,positive
2598,2598.jpg,2598.txt,negative
11777,11777.jpg,11777.txt,positive
10100,10100.jpg,10100.txt,negative
14236,14236.jpg,14236.txt,negative
22198,22198.jpg,22198.txt,negative
7572,7572.jpg,7572.txt,positive
7592,7592.jpg,7592.txt,positive
11042,11042.jpg,11042.txt,negative
20143,20143.jpg,20143.txt,positive
12859,12859.jpg,12859.txt,negative
17151,17151.jpg,17151.txt,negative
14624,14624.jpg,14624.txt,positive
20849,20849.jpg,20849.txt,positive
18022,18022.jpg,18022.txt,positive
13670,13670.jpg,13670.txt,positive
11442,11442.jpg,11442.txt,positive
14310,14310.jpg,14310.txt,positive
3120,3120.jpg,3120.txt,negative
22288,22288.jpg,22288.txt,negative
9301,9301.jpg,9301.txt,positive
3531,3531.jpg,3531.txt,positive
3730,3730.jpg,3730.txt,negative
8509,8509.jpg,8509.txt,positive
18924,18924.jpg,18924.txt,negative
9765,9765.jpg,9765.txt,negative
20894,20894.jpg,20894.txt,positive
21574,21574.jpg,21574.txt,negative
11741,11741.jpg,11741.txt,positive
14461,14461.jpg,14461.txt,positive
18727,18727.jpg,18727.txt,positive
13123,13123.jpg,13123.txt,negative
20708,20708.jpg,20708.txt,negative
16047,16047.jpg,16047.txt,positive
2608,2608.jpg,2608.txt,negative
7753,7753.jpg,7753.txt,positive
9594,9594.jpg,9594.txt,negative
18087,18087.jpg,18087.txt,positive
12315,12315.jpg,12315.txt,negative
3628,3628.jpg,3628.txt,negative
12662,12662.jpg,12662.txt,positive
22767,22767.jpg,22767.txt,negative
21585,21585.jpg,21585.txt,negative
8192,8192.jpg,8192.txt,positive
13998,13998.jpg,13998.txt,positive
8088,8088.jpg,8088.txt,positive
21882,21882.jpg,21882.txt,negative
9399,9399.jpg,9399.txt,negative
18399,18399.jpg,18399.txt,positive
22101,22101.jpg,22101.txt,negative
3164,3164.jpg,3164.txt,negative
2960,2960.jpg,2960.txt,negative
12304,12304.jpg,12304.txt,negative
13660,13660.jpg,13660.txt,negative
19797,19797.jpg,19797.txt,negative
15421,15421.jpg,15421.txt,negative
22160,22160.jpg,22160.txt,negative
21239,21239.jpg,21239.txt,negative
15682,15682.jpg,15682.txt,positive
14868,14868.jpg,14868.txt,positive
21577,21577.jpg,21577.txt,negative
11880,11880.jpg,11880.txt,positive
9908,9908.jpg,9908.txt,negative
16043,16043.jpg,16043.txt,positive
19404,19404.jpg,19404.txt,positive
19845,19845.jpg,19845.txt,positive
20256,20256.jpg,20256.txt,positive
14642,14642.jpg,14642.txt,negative
10423,10423.jpg,10423.txt,positive
12154,12154.jpg,12154.txt,positive
8678,8678.jpg,8678.txt,negative
18845,18845.jpg,18845.txt,positive
16709,16709.jpg,16709.txt,positive
19783,19783.jpg,19783.txt,negative
21028,21028.jpg,21028.txt,positive
19668,19668.jpg,19668.txt,negative
3609,3609.jpg,3609.txt,positive
18978,18978.jpg,18978.txt,positive
10507,10507.jpg,10507.txt,positive
20136,20136.jpg,20136.txt,positive
15791,15791.jpg,15791.txt,positive
4112,4112.jpg,4112.txt,positive
16939,16939.jpg,16939.txt,negative
3061,3061.jpg,3061.txt,negative
22505,22505.jpg,22505.txt,negative
2884,2884.jpg,2884.txt,negative
17950,17950.jpg,17950.txt,positive
3736,3736.jpg,3736.txt,negative
8250,8250.jpg,8250.txt,positive
18136,18136.jpg,18136.txt,positive
9612,9612.jpg,9612.txt,positive
7559,7559.jpg,7559.txt,positive
5619,5619.jpg,5619.txt,positive
10758,10758.jpg,10758.txt,negative
15071,15071.jpg,15071.txt,positive
22562,22562.jpg,22562.txt,positive
7031,7031.jpg,7031.txt,positive
3933,3933.jpg,3933.txt,positive
2957,2957.jpg,2957.txt,positive
7777,7777.jpg,7777.txt,positive
20353,20353.jpg,20353.txt,negative
12042,12042.jpg,12042.txt,negative
12788,12788.jpg,12788.txt,negative
22143,22143.jpg,22143.txt,positive
8160,8160.jpg,8160.txt,positive
15877,15877.jpg,15877.txt,positive
7855,7855.jpg,7855.txt,positive
22845,22845.jpg,22845.txt,negative
22053,22053.jpg,22053.txt,positive
14662,14662.jpg,14662.txt,negative
18474,18474.jpg,18474.txt,positive
10799,10799.jpg,10799.txt,negative
4836,4836.jpg,4836.txt,negative
20847,20847.jpg,20847.txt,positive
20254,20254.jpg,20254.txt,positive
15717,15717.jpg,15717.txt,negative
15431,15431.jpg,15431.txt,negative
7246,7246.jpg,7246.txt,positive
10612,10612.jpg,10612.txt,positive
21901,21901.jpg,21901.txt,negative
8014,8014.jpg,8014.txt,positive
3131,3131.jpg,3131.txt,positive
2719,2719.jpg,2719.txt,negative
6638,6638.jpg,6638.txt,negative
6783,6783.jpg,6783.txt,negative
10060,10060.jpg,10060.txt,negative
15296,15296.jpg,15296.txt,positive
22191,22191.jpg,22191.txt,negative
11036,11036.jpg,11036.txt,positive
15414,15414.jpg,15414.txt,negative
7676,7676.jpg,7676.txt,positive
22163,22163.jpg,22163.txt,positive
8946,8946.jpg,8946.txt,negative
20039,20039.jpg,20039.txt,negative
20414,20414.jpg,20414.txt,positive
21004,21004.jpg,21004.txt,negative
12415,12415.jpg,12415.txt,negative
12532,12532.jpg,12532.txt,positive
14562,14562.jpg,14562.txt,positive
9775,9775.jpg,9775.txt,negative
17216,17216.jpg,17216.txt,negative
22676,22676.jpg,22676.txt,positive
14255,14255.jpg,14255.txt,positive
5406,5406.jpg,5406.txt,positive
21594,21594.jpg,21594.txt,negative
10924,10924.jpg,10924.txt,positive
19763,19763.jpg,19763.txt,negative
3006,3006.jpg,3006.txt,negative
5659,5659.jpg,5659.txt,positive
15667,15667.jpg,15667.txt,negative
2664,2664.jpg,2664.txt,negative
20091,20091.jpg,20091.txt,positive
21533,21533.jpg,21533.txt,negative
21213,21213.jpg,21213.txt,negative
3918,3918.jpg,3918.txt,negative
4712,4712.jpg,4712.txt,positive
18385,18385.jpg,18385.txt,negative
2902,2902.jpg,2902.txt,negative
3158,3158.jpg,3158.txt,positive
9758,9758.jpg,9758.txt,negative
22001,22001.jpg,22001.txt,negative
9752,9752.jpg,9752.txt,negative
19195,19195.jpg,19195.txt,positive
8333,8333.jpg,8333.txt,positive
18688,18688.jpg,18688.txt,negative
13081,13081.jpg,13081.txt,positive
19984,19984.jpg,19984.txt,positive
8517,8517.jpg,8517.txt,positive
9649,9649.jpg,9649.txt,negative
2604,2604.jpg,2604.txt,positive
14165,14165.jpg,14165.txt,positive
7809,7809.jpg,7809.txt,negative
6230,6230.jpg,6230.txt,negative
18198,18198.jpg,18198.txt,positive
6856,6856.jpg,6856.txt,positive
9349,9349.jpg,9349.txt,negative
16547,16547.jpg,16547.txt,negative
21176,21176.jpg,21176.txt,positive
15786,15786.jpg,15786.txt,positive
3634,3634.jpg,3634.txt,negative
20967,20967.jpg,20967.txt,positive
6994,6994.jpg,6994.txt,negative
14237,14237.jpg,14237.txt,negative
2938,2938.jpg,2938.txt,positive
13887,13887.jpg,13887.txt,negative
21804,21804.jpg,21804.txt,negative
13146,13146.jpg,13146.txt,positive
16434,16434.jpg,16434.txt,negative
8229,8229.jpg,8229.txt,positive
10309,10309.jpg,10309.txt,negative
11053,11053.jpg,11053.txt,positive
2804,2804.jpg,2804.txt,negative
22227,22227.jpg,22227.txt,negative
9200,9200.jpg,9200.txt,negative
6369,6369.jpg,6369.txt,negative
22818,22818.jpg,22818.txt,negative
18837,18837.jpg,18837.txt,negative
3613,3613.jpg,3613.txt,negative
13945,13945.jpg,13945.txt,negative
14463,14463.jpg,14463.txt,positive
2914,2914.jpg,2914.txt,negative
22131,22131.jpg,22131.txt,negative
7823,7823.jpg,7823.txt,positive
6589,6589.jpg,6589.txt,negative
3626,3626.jpg,3626.txt,negative
6529,6529.jpg,6529.txt,positive
7393,7393.jpg,7393.txt,positive
20366,20366.jpg,20366.txt,positive
19776,19776.jpg,19776.txt,negative
11384,11384.jpg,11384.txt,positive
20517,20517.jpg,20517.txt,positive
2697,2697.jpg,2697.txt,negative
7648,7648.jpg,7648.txt,positive
10048,10048.jpg,10048.txt,negative
3392,3392.jpg,3392.txt,positive
18641,18641.jpg,18641.txt,negative
21179,21179.jpg,21179.txt,positive
9419,9419.jpg,9419.txt,positive
3459,3459.jpg,3459.txt,negative
17947,17947.jpg,17947.txt,positive
9812,9812.jpg,9812.txt,negative
8611,8611.jpg,8611.txt,positive
11732,11732.jpg,11732.txt,positive
9063,9063.jpg,9063.txt,positive
13457,13457.jpg,13457.txt,negative
11415,11415.jpg,11415.txt,negative
18284,18284.jpg,18284.txt,negative
9306,9306.jpg,9306.txt,negative
18398,18398.jpg,18398.txt,negative
4638,4638.jpg,4638.txt,positive
10256,10256.jpg,10256.txt,negative
16035,16035.jpg,16035.txt,positive
14022,14022.jpg,14022.txt,positive
11615,11615.jpg,11615.txt,positive
16048,16048.jpg,16048.txt,negative
12121,12121.jpg,12121.txt,negative
22123,22123.jpg,22123.txt,negative
7795,7795.jpg,7795.txt,positive
11919,11919.jpg,11919.txt,positive
6452,6452.jpg,6452.txt,negative
12357,12357.jpg,12357.txt,negative
17690,17690.jpg,17690.txt,negative
2734,2734.jpg,2734.txt,negative
17345,17345.jpg,17345.txt,positive
16635,16635.jpg,16635.txt,positive
13145,13145.jpg,13145.txt,negative
8852,8852.jpg,8852.txt,negative
9590,9590.jpg,9590.txt,negative
14230,14230.jpg,14230.txt,positive
8147,8147.jpg,8147.txt,positive
6728,6728.jpg,6728.txt,positive
15012,15012.jpg,15012.txt,negative
6730,6730.jpg,6730.txt,negative
18602,18602.jpg,18602.txt,positive
19571,19571.jpg,19571.txt,positive
3674,3674.jpg,3674.txt,negative
12213,12213.jpg,12213.txt,positive
20241,20241.jpg,20241.txt,negative
4913,4913.jpg,4913.txt,positive
22113,22113.jpg,22113.txt,positive
6133,6133.jpg,6133.txt,positive
6951,6951.jpg,6951.txt,negative
22376,22376.jpg,22376.txt,positive
5333,5333.jpg,5333.txt,positive
18933,18933.jpg,18933.txt,positive
8873,8873.jpg,8873.txt,negative
9774,9774.jpg,9774.txt,negative
12192,12192.jpg,12192.txt,positive
3457,3457.jpg,3457.txt,negative
7628,7628.jpg,7628.txt,positive
5314,5314.jpg,5314.txt,positive
6697,6697.jpg,6697.txt,negative
8284,8284.jpg,8284.txt,positive
6628,6628.jpg,6628.txt,negative
4780,4780.jpg,4780.txt,positive
21638,21638.jpg,21638.txt,negative
12408,12408.jpg,12408.txt,positive
22498,22498.jpg,22498.txt,negative
11039,11039.jpg,11039.txt,positive
9538,9538.jpg,9538.txt,positive
18085,18085.jpg,18085.txt,negative
8578,8578.jpg,8578.txt,negative
14759,14759.jpg,14759.txt,negative
5889,5889.jpg,5889.txt,positive
14709,14709.jpg,14709.txt,positive
12295,12295.jpg,12295.txt,negative
7941,7941.jpg,7941.txt,positive
8225,8225.jpg,8225.txt,positive
5920,5920.jpg,5920.txt,positive
3154,3154.jpg,3154.txt,negative
5030,5030.jpg,5030.txt,positive
3221,3221.jpg,3221.txt,negative
10509,10509.jpg,10509.txt,positive
5387,5387.jpg,5387.txt,positive
18659,18659.jpg,18659.txt,negative
18958,18958.jpg,18958.txt,negative
14835,14835.jpg,14835.txt,positive
8417,8417.jpg,8417.txt,positive
18279,18279.jpg,18279.txt,negative
11292,11292.jpg,11292.txt,negative
21705,21705.jpg,21705.txt,negative
15084,15084.jpg,15084.txt,negative
8390,8390.jpg,8390.txt,positive
3685,3685.jpg,3685.txt,positive
12958,12958.jpg,12958.txt,negative
22840,22840.jpg,22840.txt,positive
22352,22352.jpg,22352.txt,positive
15579,15579.jpg,15579.txt,negative
22497,22497.jpg,22497.txt,negative
17663,17663.jpg,17663.txt,negative
22286,22286.jpg,22286.txt,positive
8047,8047.jpg,8047.txt,positive
13731,13731.jpg,13731.txt,positive
20834,20834.jpg,20834.txt,positive
6576,6576.jpg,6576.txt,positive
20916,20916.jpg,20916.txt,negative
9900,9900.jpg,9900.txt,negative
13715,13715.jpg,13715.txt,negative
15143,15143.jpg,15143.txt,positive
3147,3147.jpg,3147.txt,positive
8445,8445.jpg,8445.txt,positive
14502,14502.jpg,14502.txt,negative
13869,13869.jpg,13869.txt,negative
13243,13243.jpg,13243.txt,negative
5853,5853.jpg,5853.txt,positive
13400,13400.jpg,13400.txt,positive
12198,12198.jpg,12198.txt,negative
9208,9208.jpg,9208.txt,negative
21387,21387.jpg,21387.txt,positive
9835,9835.jpg,9835.txt,negative
17800,17800.jpg,17800.txt,positive
7585,7585.jpg,7585.txt,positive
9821,9821.jpg,9821.txt,negative
3402,3402.jpg,3402.txt,negative
13476,13476.jpg,13476.txt,negative
4723,4723.jpg,4723.txt,negative
19378,19378.jpg,19378.txt,positive
9198,9198.jpg,9198.txt,negative
5469,5469.jpg,5469.txt,positive
21807,21807.jpg,21807.txt,positive
3526,3526.jpg,3526.txt,negative
3400,3400.jpg,3400.txt,negative
11690,11690.jpg,11690.txt,positive
11134,11134.jpg,11134.txt,negative
19358,19358.jpg,19358.txt,negative
19751,19751.jpg,19751.txt,positive
10726,10726.jpg,10726.txt,positive
8808,8808.jpg,8808.txt,positive
11865,11865.jpg,11865.txt,positive
22114,22114.jpg,22114.txt,negative
22556,22556.jpg,22556.txt,positive
14106,14106.jpg,14106.txt,negative
21068,21068.jpg,21068.txt,positive
8994,8994.jpg,8994.txt,negative
14850,14850.jpg,14850.txt,positive
12457,12457.jpg,12457.txt,positive
21819,21819.jpg,21819.txt,positive
11232,11232.jpg,11232.txt,negative
15954,15954.jpg,15954.txt,positive
13062,13062.jpg,13062.txt,positive
21618,21618.jpg,21618.txt,positive
10510,10510.jpg,10510.txt,positive
17035,17035.jpg,17035.txt,negative
9670,9670.jpg,9670.txt,positive
11836,11836.jpg,11836.txt,positive
8408,8408.jpg,8408.txt,positive
7678,7678.jpg,7678.txt,positive
14363,14363.jpg,14363.txt,positive
22374,22374.jpg,22374.txt,positive
9614,9614.jpg,9614.txt,negative
22375,22375.jpg,22375.txt,negative
6339,6339.jpg,6339.txt,positive
19301,19301.jpg,19301.txt,negative
21518,21518.jpg,21518.txt,positive
10132,10132.jpg,10132.txt,negative
9016,9016.jpg,9016.txt,negative
9806,9806.jpg,9806.txt,negative
14795,14795.jpg,14795.txt,negative
3506,3506.jpg,3506.txt,negative
20810,20810.jpg,20810.txt,negative
8775,8775.jpg,8775.txt,negative
8733,8733.jpg,8733.txt,negative
21992,21992.jpg,21992.txt,negative
14634,14634.jpg,14634.txt,positive
9894,9894.jpg,9894.txt,positive
7225,7225.jpg,7225.txt,positive
21292,21292.jpg,21292.txt,negative
3632,3632.jpg,3632.txt,negative
3337,3337.jpg,3337.txt,positive
7839,7839.jpg,7839.txt,positive
12663,12663.jpg,12663.txt,positive
2678,2678.jpg,2678.txt,negative
14967,14967.jpg,14967.txt,positive
22282,22282.jpg,22282.txt,negative
5368,5368.jpg,5368.txt,negative
15070,15070.jpg,15070.txt,positive
15106,15106.jpg,15106.txt,negative
7333,7333.jpg,7333.txt,positive
2649,2649.jpg,2649.txt,negative
13867,13867.jpg,13867.txt,positive
11928,11928.jpg,11928.txt,positive
7448,7448.jpg,7448.txt,negative
3499,3499.jpg,3499.txt,negative
10965,10965.jpg,10965.txt,negative
8093,8093.jpg,8093.txt,positive
8754,8754.jpg,8754.txt,negative
21600,21600.jpg,21600.txt,positive
9688,9688.jpg,9688.txt,negative
14323,14323.jpg,14323.txt,positive
2677,2677.jpg,2677.txt,positive
22106,22106.jpg,22106.txt,negative
11198,11198.jpg,11198.txt,positive
8973,8973.jpg,8973.txt,negative
19244,19244.jpg,19244.txt,negative
11820,11820.jpg,11820.txt,positive
13545,13545.jpg,13545.txt,positive
9488,9488.jpg,9488.txt,positive
18243,18243.jpg,18243.txt,positive
10627,10627.jpg,10627.txt,negative
7488,7488.jpg,7488.txt,positive
2564,2564.jpg,2564.txt,positive
9373,9373.jpg,9373.txt,negative
9299,9299.jpg,9299.txt,negative
13421,13421.jpg,13421.txt,negative
2711,2711.jpg,2711.txt,positive
15956,15956.jpg,15956.txt,negative
3328,3328.jpg,3328.txt,negative
20379,20379.jpg,20379.txt,positive
17139,17139.jpg,17139.txt,positive
3898,3898.jpg,3898.txt,positive
16768,16768.jpg,16768.txt,negative
22743,22743.jpg,22743.txt,negative
10930,10930.jpg,10930.txt,positive
9433,9433.jpg,9433.txt,negative
4992,4992.jpg,4992.txt,negative
14540,14540.jpg,14540.txt,positive
10883,10883.jpg,10883.txt,negative
21385,21385.jpg,21385.txt,negative
16560,16560.jpg,16560.txt,positive
20885,20885.jpg,20885.txt,positive
22301,22301.jpg,22301.txt,negative
17206,17206.jpg,17206.txt,positive
21731,21731.jpg,21731.txt,positive
15158,15158.jpg,15158.txt,positive
18595,18595.jpg,18595.txt,negative
18163,18163.jpg,18163.txt,positive
22200,22200.jpg,22200.txt,negative
5558,5558.jpg,5558.txt,positive
13764,13764.jpg,13764.txt,positive
16744,16744.jpg,16744.txt,negative
19159,19159.jpg,19159.txt,positive
21430,21430.jpg,21430.txt,positive
14173,14173.jpg,14173.txt,negative
22167,22167.jpg,22167.txt,negative
16474,16474.jpg,16474.txt,positive
14626,14626.jpg,14626.txt,positive
12212,12212.jpg,12212.txt,negative
2591,2591.jpg,2591.txt,positive
18468,18468.jpg,18468.txt,negative
12453,12453.jpg,12453.txt,positive
10777,10777.jpg,10777.txt,negative
10050,10050.jpg,10050.txt,negative
4995,4995.jpg,4995.txt,positive
20867,20867.jpg,20867.txt,negative
12269,12269.jpg,12269.txt,positive
10876,10876.jpg,10876.txt,positive
14612,14612.jpg,14612.txt,positive
12533,12533.jpg,12533.txt,negative
8579,8579.jpg,8579.txt,negative
16066,16066.jpg,16066.txt,negative
7155,7155.jpg,7155.txt,positive
22849,22849.jpg,22849.txt,positive
22161,22161.jpg,22161.txt,negative
4104,4104.jpg,4104.txt,positive
12088,12088.jpg,12088.txt,positive
22548,22548.jpg,22548.txt,positive
19024,19024.jpg,19024.txt,negative
20325,20325.jpg,20325.txt,positive
8028,8028.jpg,8028.txt,negative
10811,10811.jpg,10811.txt,negative
11209,11209.jpg,11209.txt,negative
2845,2845.jpg,2845.txt,negative
11546,11546.jpg,11546.txt,positive
15534,15534.jpg,15534.txt,positive
21745,21745.jpg,21745.txt,positive
21515,21515.jpg,21515.txt,positive
22730,22730.jpg,22730.txt,negative
3054,3054.jpg,3054.txt,negative
16962,16962.jpg,16962.txt,positive
14186,14186.jpg,14186.txt,positive
14192,14192.jpg,14192.txt,negative
16255,16255.jpg,16255.txt,negative
4973,4973.jpg,4973.txt,negative
19965,19965.jpg,19965.txt,positive
7663,7663.jpg,7663.txt,positive
5790,5790.jpg,5790.txt,positive
16315,16315.jpg,16315.txt,positive
7095,7095.jpg,7095.txt,positive
3296,3296.jpg,3296.txt,negative
9556,9556.jpg,9556.txt,negative
21151,21151.jpg,21151.txt,positive
12271,12271.jpg,12271.txt,positive
12218,12218.jpg,12218.txt,negative
9860,9860.jpg,9860.txt,positive
9067,9067.jpg,9067.txt,negative
10696,10696.jpg,10696.txt,negative
14309,14309.jpg,14309.txt,positive
22619,22619.jpg,22619.txt,positive
6225,6225.jpg,6225.txt,positive
6664,6664.jpg,6664.txt,positive
21416,21416.jpg,21416.txt,negative
8260,8260.jpg,8260.txt,positive
21855,21855.jpg,21855.txt,negative
20695,20695.jpg,20695.txt,positive
20871,20871.jpg,20871.txt,negative
19427,19427.jpg,19427.txt,positive
6256,6256.jpg,6256.txt,negative
12730,12730.jpg,12730.txt,negative
12400,12400.jpg,12400.txt,negative
10865,10865.jpg,10865.txt,negative
18515,18515.jpg,18515.txt,negative
5785,5785.jpg,5785.txt,positive
21036,21036.jpg,21036.txt,negative
9257,9257.jpg,9257.txt,negative
6180,6180.jpg,6180.txt,positive
3462,3462.jpg,3462.txt,negative
19712,19712.jpg,19712.txt,positive
6527,6527.jpg,6527.txt,positive
12912,12912.jpg,12912.txt,negative
12428,12428.jpg,12428.txt,positive
22073,22073.jpg,22073.txt,positive
16463,16463.jpg,16463.txt,positive
6875,6875.jpg,6875.txt,positive
7598,7598.jpg,7598.txt,positive
3713,3713.jpg,3713.txt,negative
3421,3421.jpg,3421.txt,positive
19423,19423.jpg,19423.txt,negative
10408,10408.jpg,10408.txt,negative
6626,6626.jpg,6626.txt,positive
2634,2634.jpg,2634.txt,negative
8574,8574.jpg,8574.txt,positive
3341,3341.jpg,3341.txt,negative
3229,3229.jpg,3229.txt,negative
5527,5527.jpg,5527.txt,negative
11845,11845.jpg,11845.txt,positive
22736,22736.jpg,22736.txt,negative
3366,3366.jpg,3366.txt,negative
13441,13441.jpg,13441.txt,positive
16566,16566.jpg,16566.txt,positive
10889,10889.jpg,10889.txt,negative
9777,9777.jpg,9777.txt,positive
9167,9167.jpg,9167.txt,negative
19529,19529.jpg,19529.txt,positive
10212,10212.jpg,10212.txt,positive
3394,3394.jpg,3394.txt,positive
11567,11567.jpg,11567.txt,positive
2993,2993.jpg,2993.txt,negative
21821,21821.jpg,21821.txt,positive
3971,3971.jpg,3971.txt,positive
11006,11006.jpg,11006.txt,positive
16005,16005.jpg,16005.txt,positive
22366,22366.jpg,22366.txt,negative
10240,10240.jpg,10240.txt,positive
11864,11864.jpg,11864.txt,negative
19720,19720.jpg,19720.txt,positive
8942,8942.jpg,8942.txt,negative
10845,10845.jpg,10845.txt,positive
17045,17045.jpg,17045.txt,negative
20145,20145.jpg,20145.txt,negative
3117,3117.jpg,3117.txt,negative
20057,20057.jpg,20057.txt,positive
10143,10143.jpg,10143.txt,negative
15251,15251.jpg,15251.txt,positive
9460,9460.jpg,9460.txt,positive
20346,20346.jpg,20346.txt,positive
11734,11734.jpg,11734.txt,positive
2731,2731.jpg,2731.txt,negative
2756,2756.jpg,2756.txt,negative
9890,9890.jpg,9890.txt,negative
7048,7048.jpg,7048.txt,negative
5021,5021.jpg,5021.txt,positive
9427,9427.jpg,9427.txt,positive
22419,22419.jpg,22419.txt,negative
5529,5529.jpg,5529.txt,positive
5957,5957.jpg,5957.txt,positive
21884,21884.jpg,21884.txt,negative
3593,3593.jpg,3593.txt,negative
13113,13113.jpg,13113.txt,positive
21809,21809.jpg,21809.txt,positive
17119,17119.jpg,17119.txt,negative
21774,21774.jpg,21774.txt,negative
15820,15820.jpg,15820.txt,positive
8780,8780.jpg,8780.txt,positive
19256,19256.jpg,19256.txt,negative
8866,8866.jpg,8866.txt,negative
11038,11038.jpg,11038.txt,negative
21868,21868.jpg,21868.txt,positive
13801,13801.jpg,13801.txt,negative
6757,6757.jpg,6757.txt,positive
15539,15539.jpg,15539.txt,positive
12358,12358.jpg,12358.txt,negative
2650,2650.jpg,2650.txt,negative
13750,13750.jpg,13750.txt,positive
12160,12160.jpg,12160.txt,negative
22411,22411.jpg,22411.txt,negative
22467,22467.jpg,22467.txt,negative
3851,3851.jpg,3851.txt,positive
13711,13711.jpg,13711.txt,negative
9847,9847.jpg,9847.txt,positive
21373,21373.jpg,21373.txt,negative
8960,8960.jpg,8960.txt,negative
4577,4577.jpg,4577.txt,positive
12766,12766.jpg,12766.txt,negative
19331,19331.jpg,19331.txt,positive
20515,20515.jpg,20515.txt,negative
18466,18466.jpg,18466.txt,negative
10995,10995.jpg,10995.txt,negative
10346,10346.jpg,10346.txt,negative
4283,4283.jpg,4283.txt,positive
6549,6549.jpg,6549.txt,positive
17147,17147.jpg,17147.txt,positive
22222,22222.jpg,22222.txt,positive
14243,14243.jpg,14243.txt,negative
12729,12729.jpg,12729.txt,negative
3260,3260.jpg,3260.txt,negative
18513,18513.jpg,18513.txt,positive
15723,15723.jpg,15723.txt,positive
9362,9362.jpg,9362.txt,positive
5750,5750.jpg,5750.txt,positive
22263,22263.jpg,22263.txt,positive
13479,13479.jpg,13479.txt,negative
14771,14771.jpg,14771.txt,positive
3654,3654.jpg,3654.txt,negative
5553,5553.jpg,5553.txt,positive
13631,13631.jpg,13631.txt,negative
20446,20446.jpg,20446.txt,negative
13141,13141.jpg,13141.txt,negative
11027,11027.jpg,11027.txt,positive
13997,13997.jpg,13997.txt,positive
12508,12508.jpg,12508.txt,negative
7947,7947.jpg,7947.txt,positive
7852,7852.jpg,7852.txt,positive
9711,9711.jpg,9711.txt,negative
4921,4921.jpg,4921.txt,negative
18561,18561.jpg,18561.txt,negative
17828,17828.jpg,17828.txt,positive
15375,15375.jpg,15375.txt,negative
9814,9814.jpg,9814.txt,negative
10701,10701.jpg,10701.txt,negative
6833,6833.jpg,6833.txt,positive
2917,2917.jpg,2917.txt,positive
22602,22602.jpg,22602.txt,negative
10194,10194.jpg,10194.txt,positive
15387,15387.jpg,15387.txt,negative
13010,13010.jpg,13010.txt,negative
12676,12676.jpg,12676.txt,positive
6446,6446.jpg,6446.txt,negative
6977,6977.jpg,6977.txt,negative
15975,15975.jpg,15975.txt,positive
19727,19727.jpg,19727.txt,positive
17249,17249.jpg,17249.txt,positive
16140,16140.jpg,16140.txt,negative
14097,14097.jpg,14097.txt,positive
9755,9755.jpg,9755.txt,negative
19983,19983.jpg,19983.txt,positive
18677,18677.jpg,18677.txt,negative
5223,5223.jpg,5223.txt,positive
12938,12938.jpg,12938.txt,negative
7803,7803.jpg,7803.txt,positive
7551,7551.jpg,7551.txt,negative
4034,4034.jpg,4034.txt,positive
21839,21839.jpg,21839.txt,negative
7645,7645.jpg,7645.txt,negative
9678,9678.jpg,9678.txt,negative
11583,11583.jpg,11583.txt,negative
14653,14653.jpg,14653.txt,positive
6448,6448.jpg,6448.txt,positive
9507,9507.jpg,9507.txt,negative
14410,14410.jpg,14410.txt,positive
